ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
92082,6,2024,R,Y,1928,491028,255
92083,6,2024,A,Y,0,0,0
92083,6,2024,C,Y,0,0,0
92083,6,2024,I,Y,0,0,0
92083,6,2024,R,N,6799,1588030,234
92084,6,2024,A,Y,0,0,0
92084,6,2024,C,Y,356,1361357,3824
92084,6,2024,I,Y,0,0,0
92084,6,2024,R,Y,5035,555844,110
92085,6,2024,A,Y,0,0,0
92085,6,2024,C,Y,0,0,0
92085,6,2024,I,Y,0,0,0
92085,6,2024,R,Y,0,0,0
92086,6,2024,A,Y,0,0,0
92086,6,2024,C,Y,0,0,0
92086,6,2024,I,Y,0,0,0
92086,6,2024,R,Y,124,40687,328
92091,6,2024,A,Y,0,0,0
92091,6,2024,C,Y,0,0,0
92091,6,2024,I,Y,0,0,0
92091,6,2024,R,N,179,93935,525
92092,6,2024,A,Y,0,0,0
92092,6,2024,C,Y,0,0,0
92092,6,2024,I,Y,0,0,0
92092,6,2024,R,Y,0,0,0
92093,6,2024,A,Y,0,0,0
92093,6,2024,C,Y,0,0,0
92093,6,2024,I,Y,0,0,0
92093,6,2024,R,Y,0,0,0
92096,6,2024,A,Y,0,0,0
92096,6,2024,C,Y,0,0,0
92096,6,2024,I,Y,0,0,0
92096,6,2024,R,Y,0,0,0
92101,6,2024,A,Y,0,0,0
92101,6,2024,C,Y,0,0,0
92101,6,2024,I,Y,0,0,0
92101,6,2024,R,Y,15276,5468684,358
92102,6,2024,A,Y,0,0,0
92102,6,2024,C,N,195,1363859,6994
92102,6,2024,I,Y,0,0,0
92102,6,2024,R,N,4458,991607,222
92103,6,2024,A,Y,0,0,0
92103,6,2024,C,Y,0,0,0
92103,6,2024,I,Y,0,0,0
92103,6,2024,R,Y,7394,1637794,222
92104,6,2024,A,Y,0,0,0
92104,6,2024,C,Y,0,0,0
92104,6,2024,I,Y,0,0,0
92104,6,2024,R,N,8385,1537235,183
92105,6,2024,A,Y,0,0,0
92105,6,2024,C,Y,0,0,0
92105,6,2024,I,Y,0,0,0
92105,6,2024,R,N,5605,1205335,215
92106,6,2024,A,Y,0,0,0
92106,6,2024,C,Y,0,0,0
92106,6,2024,I,Y,0,0,0
92106,6,2024,R,Y,2006,494098,246
92107,6,2024,A,Y,0,0,0
92107,6,2024,C,Y,0,0,0
92107,6,2024,I,Y,0,0,0
92107,6,2024,R,N,4349,823028,189
92108,6,2024,A,Y,0,0,0
92108,6,2024,C,N,446,9633328,21599
92108,6,2024,I,Y,0,0,0
92108,6,2024,R,N,8177,2591718,317
92109,6,2024,A,Y,0,0,0
92109,6,2024,C,Y,0,0,0
92109,6,2024,I,Y,0,0,0
92109,6,2024,R,N,9078,1860362,205
92110,6,2024,A,Y,0,0,0
92110,6,2024,C,Y,0,0,0
92110,6,2024,I,Y,0,0,0
92110,6,2024,R,N,4245,1055487,249
92111,6,2024,A,Y,0,0,0
92111,6,2024,C,Y,628,5005433,7970
92111,6,2024,I,Y,0,0,0
92111,6,2024,R,Y,4196,924648,220
92112,6,2024,A,Y,0,0,0
92112,6,2024,C,Y,0,0,0
92112,6,2024,I,Y,0,0,0
92112,6,2024,R,Y,0,0,0
92113,6,2024,A,Y,0,0,0
92113,6,2024,C,Y,0,0,0
92113,6,2024,I,Y,0,0,0
92113,6,2024,R,N,3197,652429,204
92114,6,2024,A,Y,0,0,0
92114,6,2024,C,Y,0,0,0
92114,6,2024,I,Y,0,0,0
92114,6,2024,R,N,3152,754355,239
92115,6,2024,A,Y,0,0,0
92115,6,2024,C,Y,560,4596947,8209
92115,6,2024,I,Y,0,0,0
92115,6,2024,R,Y,7461,1242172,166
92116,6,2024,A,Y,0,0,0
92116,6,2024,C,Y,0,0,0
92116,6,2024,I,Y,0,0,0
92116,6,2024,R,N,5951,1084481,182
92117,6,2024,A,Y,0,0,0
92117,6,2024,C,N,240,1658749,6911
92117,6,2024,I,Y,0,0,0
92117,6,2024,R,N,5310,1006285,190
92118,6,2024,A,Y,0,0,0
92118,6,2024,C,Y,0,0,0
92118,6,2024,I,Y,0,0,0
92118,6,2024,R,Y,7976,3376949,423
92119,6,2024,A,Y,0,0,0
92119,6,2024,C,Y,0,0,0
92119,6,2024,I,Y,0,0,0
92119,6,2024,R,N,2312,554905,240
92120,6,2024,A,Y,0,0,0
92120,6,2024,C,Y,0,0,0
92120,6,2024,I,Y,0,0,0
92120,6,2024,R,N,4143,1235092,298
92121,6,2024,A,Y,0,0,0
92121,6,2024,C,Y,0,0,0
92121,6,2024,I,Y,0,0,0
92121,6,2024,R,Y,746,498624,668
92122,6,2024,A,Y,0,0,0
92122,6,2024,C,Y,0,0,0
92122,6,2024,I,Y,0,0,0
92122,6,2024,R,N,10311,2434432,236
92123,6,2024,A,Y,0,0,0
92123,6,2024,C,Y,483,17271077,35758
92123,6,2024,I,Y,0,0,0
92123,6,2024,R,Y,4678,1828811,391
92124,6,2024,A,Y,0,0,0
92124,6,2024,C,Y,0,0,0
92124,6,2024,I,Y,0,0,0
92124,6,2024,R,N,2973,857326,288
92126,6,2024,A,Y,0,0,0
92126,6,2024,C,Y,617,3688587,5978
92126,6,2024,I,Y,0,0,0
92126,6,2024,R,Y,8167,1848635,226
92127,6,2024,A,Y,0,0,0
92127,6,2024,C,Y,0,0,0
92127,6,2024,I,Y,0,0,0
92127,6,2024,R,N,3645,1567867,430
92128,6,2024,A,Y,0,0,0
92128,6,2024,C,Y,0,0,0
92128,6,2024,I,Y,0,0,0
92128,6,2024,R,Y,5672,1862555,328
92129,6,2024,A,Y,0,0,0
92129,6,2024,C,Y,0,0,0
92129,6,2024,I,Y,0,0,0
92129,6,2024,R,N,4393,1097175,250
92130,6,2024,A,Y,0,0,0
92130,6,2024,C,Y,0,0,0
92130,6,2024,I,Y,0,0,0
92130,6,2024,R,N,6414,1662406,259
92131,6,2024,A,Y,0,0,0
92131,6,2024,C,Y,213,3044098,14292
92131,6,2024,I,Y,0,0,0
92131,6,2024,R,Y,3301,764791,232
92132,6,2024,A,Y,0,0,0
92132,6,2024,C,Y,0,0,0
92132,6,2024,I,Y,0,0,0
92132,6,2024,R,Y,0,0,0
92134,6,2024,A,Y,0,0,0
92134,6,2024,C,Y,0,0,0
92134,6,2024,I,Y,0,0,0
92134,6,2024,R,Y,0,0,0
92135,6,2024,A,Y,0,0,0
92135,6,2024,C,Y,0,0,0
92135,6,2024,I,Y,0,0,0
92135,6,2024,R,Y,0,0,0
92136,6,2024,A,Y,0,0,0
92136,6,2024,C,Y,0,0,0
92136,6,2024,I,Y,0,0,0
92136,6,2024,R,Y,0,0,0
92139,6,2024,A,Y,0,0,0
92139,6,2024,C,Y,0,0,0
92139,6,2024,I,Y,0,0,0
92139,6,2024,R,N,1930,442629,229
92145,6,2024,A,Y,0,0,0
92145,6,2024,C,Y,0,0,0
92145,6,2024,I,Y,0,0,0
92145,6,2024,R,Y,0,0,0
92152,6,2024,A,Y,0,0,0
92152,6,2024,C,Y,0,0,0
92152,6,2024,I,Y,0,0,0
92152,6,2024,R,Y,0,0,0
92154,6,2024,A,Y,0,0,0
92154,6,2024,C,Y,608,8788536,14455
92154,6,2024,I,Y,0,0,0
92154,6,2024,R,Y,5043,1466625,291
92155,6,2024,A,Y,0,0,0
92155,6,2024,C,Y,0,0,0
92155,6,2024,I,Y,0,0,0
92155,6,2024,R,Y,0,0,0
92158,6,2024,A,Y,0,0,0
92158,6,2024,C,Y,0,0,0
92158,6,2024,I,Y,0,0,0
92158,6,2024,R,Y,0,0,0
92161,6,2024,A,Y,0,0,0
92161,6,2024,C,Y,0,0,0
92161,6,2024,I,Y,0,0,0
92161,6,2024,R,Y,0,0,0
92173,6,2024,A,Y,0,0,0
92173,6,2024,C,Y,0,0,0
92173,6,2024,I,Y,0,0,0
92173,6,2024,R,N,1208,172996,143
92179,6,2024,A,Y,0,0,0
92179,6,2024,C,Y,0,0,0
92179,6,2024,I,Y,0,0,0
92179,6,2024,R,Y,0,0,0
92182,6,2024,A,Y,0,0,0
92182,6,2024,C,Y,0,0,0
92182,6,2024,I,Y,0,0,0
92182,6,2024,R,Y,0,0,0
92199,6,2024,A,Y,0,0,0
92199,6,2024,C,Y,0,0,0
92199,6,2024,I,Y,0,0,0
92199,6,2024,R,Y,0,0,0
92536,6,2024,A,Y,0,0,0
92536,6,2024,C,Y,0,0,0
92536,6,2024,I,Y,0,0,0
92536,6,2024,R,Y,0,0,0
92624,6,2024,A,Y,0,0,0
92624,6,2024,C,Y,0,0,0
92624,6,2024,I,Y,0,0,0
92624,6,2024,R,N,2893,1078298,373
92625,6,2024,A,Y,0,0,0
92629,6,2024,A,Y,0,0,0
92629,6,2024,C,Y,0,0,0
92629,6,2024,I,Y,0,0,0
92629,6,2024,R,N,13116,4716440,360
92649,6,2024,A,Y,0,0,0
92651,6,2024,A,Y,0,0,0
92651,6,2024,C,Y,0,0,0
92651,6,2024,I,Y,0,0,0
92651,6,2024,R,Y,1636,792659,485
92653,6,2024,A,Y,0,0,0
92653,6,2024,C,Y,0,0,0
92653,6,2024,I,Y,0,0,0
92653,6,2024,R,N,5763,2628339,456
92654,6,2024,A,Y,0,0,0
92654,6,2024,C,Y,0,0,0
92654,6,2024,I,Y,0,0,0
92654,6,2024,R,Y,0,0,0
92656,6,2024,A,Y,0,0,0
92656,6,2024,C,Y,0,0,0
92656,6,2024,I,Y,0,0,0
92656,6,2024,R,N,2353,819568,348
92672,6,2024,A,Y,0,0,0
92672,6,2024,C,Y,0,0,0
92672,6,2024,I,Y,0,0,0
92672,6,2024,R,Y,15514,4817814,311
92673,6,2024,A,Y,0,0,0
92673,6,2024,C,N,768,5581025,7267
92673,6,2024,I,Y,0,0,0
92673,6,2024,R,N,10241,3466922,339
92674,6,2024,A,Y,0,0,0
92674,6,2024,C,Y,0,0,0
92674,6,2024,I,Y,0,0,0
92674,6,2024,R,Y,0,0,0
92675,6,2024,A,Y,0,0,0
92675,6,2024,C,Y,1313,8052202,6133
92675,6,2024,I,Y,0,0,0
92675,6,2024,R,Y,11969,4924517,411
92676,6,2024,A,Y,0,0,0
92676,6,2024,C,Y,0,0,0
92676,6,2024,I,Y,0,0,0
92676,6,2024,R,Y,0,0,0
92677,6,2024,A,Y,0,0,0
92677,6,2024,C,Y,1710,11866331,6939
92677,6,2024,I,Y,0,0,0
92677,6,2024,R,Y,23119,8540986,369
92679,6,2024,A,Y,0,0,0
92679,6,2024,C,Y,0,0,0
92679,6,2024,I,Y,0,0,0
92679,6,2024,R,N,3235,1511811,467
92688,6,2024,A,Y,0,0,0
92688,6,2024,C,Y,0,0,0
92688,6,2024,I,Y,0,0,0
92688,6,2024,R,N,1980,623977,315
92690,6,2024,A,Y,0,0,0
92690,6,2024,C,Y,0,0,0
92690,6,2024,I,Y,0,0,0
92690,6,2024,R,Y,0,0,0
92691,6,2024,A,Y,0,0,0
92691,6,2024,C,Y,0,0,0
92691,6,2024,I,Y,0,0,0
92691,6,2024,R,Y,3925,1463582,373
92692,6,2024,A,Y,0,0,0
92692,6,2024,C,Y,380,3695864,9726
92692,6,2024,I,Y,0,0,0
92692,6,2024,R,Y,6325,2253255,356
92693,6,2024,A,Y,0,0,0
92693,6,2024,C,Y,0,0,0
92693,6,2024,I,Y,0,0,0
92693,6,2024,R,Y,0,0,0
92694,6,2024,A,Y,0,0,0
92694,6,2024,C,Y,0,0,0
92694,6,2024,I,Y,0,0,0
92694,6,2024,R,N,12953,4980852,385
